"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"47","17213226","Stradb","227154","STE20-related kinase adaptor beta",-0.749374720407792,5.64974912633733,-8.45770408026714,7.89811744196214e-07,5.77748737421187e-06,5.58111429471672
"48","17213246","Cdk15","271697","cyclin-dependent kinase 15",0.0241411037536938,4.15412956179781,0.206944180317647,0.839075638187689,0.868954563246749,-7.82081681147619
"49","17213295","Nop58","55989","NOP58 ribonucleoprotein",0.382143026913251,10.2404952802578,3.06006650204979,0.00859762447027408,0.01538481726446,-4.01854695529951
"50","17213313","Snord70","100217459","small nucleolar RNA, C/D box 70",-0.0428238657216546,10.1148793610307,-0.209422715459967,0.837178069860523,0.867739414625327,-7.82026600028641
"51","17213321","Bmpr2","12168","bone morphogenetic protein receptor, type II (serine/threonine kinase)",-0.0579417298275438,9.2489135771487,-0.382663576083151,0.707797974448021,0.757749174732405,-7.76572233453842
"52","17213338","Fam117b","72750","family with sequence similarity 117, member B",-0.124357938735899,7.47468185944663,-1.35420024970095,0.197431572406953,0.253170494497015,-6.92189331372619
"53","17213349","Carf","241066","calcium response factor",-0.493996692205619,4.80128940177988,-3.42683789094653,0.00416497511587993,0.00809313266059147,-3.29693550799734
"54","17213428","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",-0.288172963364667,8.90409098671991,-2.59302805539496,0.0214566964683789,0.0347468297100343,-4.91194215200985
"55","17213446","Abi2","329165","abl-interactor 2",-0.972832788292219,7.18452039008612,-8.81886898825879,4.82616060397843e-07,3.83213818003869e-06,6.09837218568864
"56","17213462","Cd28","12487","CD28 antigen",-1.62609066573195,7.93187570020131,-11.428486590285,2.02631870731636e-08,2.90422855873979e-07,9.4272357502329
"57","17213548","Nrp2","18187","neuropilin 2",0.957792056958864,10.9208773311577,8.05297316933275,1.3962784135067e-06,9.17627712125399e-06,4.98300403574203
"58","17213593","Snora41","100217464","small nucleolar RNA, H/ACA box 41",0.746986364983207,5.82850846283543,4.91177623792516,0.000238879123666675,0.000702361136531629,-0.381953875482478
"59","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",-0.529556910982429,4.76579856637504,-5.50347905251089,8.18599911420562e-05,0.000282339209517593,0.727336511218128
"60","17213687","Ccnyl1","227210","cyclin Y-like 1",0.167007565077622,6.42728717554086,1.16515099595023,0.263702125097667,0.32426917722909,-7.15045334886528
"61","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",-0.277256712410372,8.015246045614,-2.91444636830373,0.0114541800523804,0.0198673980005243,-4.30113882783861
"62","17213880","Rpe","66646","ribulose-5-phosphate-3-epimerase",0.439648783255329,8.45044911164062,3.85371397619179,0.00179806695830311,0.00392002152372415,-2.44974834410357
"63","17214018","Gm8883","667931","predicted gene 8883",0.0956345653081652,6.34853658396589,0.562606299231437,0.582727169129768,0.643342841256701,-7.67615371100703
"64","17214045","Tmem169","271711","transmembrane protein 169",0.18179193948338,4.88066363025916,1.29378849376145,0.216972540362382,0.275133045040947,-6.99787299893165
"65","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",-0.579105269994806,7.31760369898625,-3.66871314588924,0.00258499253489221,0.00539417982463922,-2.81709535735272
"66","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.1683739017763,4.75017616655983,1.44219008945163,0.171556928312991,0.223726068246219,-6.80653361074044
"67","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",-0.449281593803763,6.84721433677051,-4.34475487563205,0.00069463472098439,0.00174488746893815,-1.48004164321705
"68","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.304347943303387,11.3739725014442,3.63396130357244,0.00276798001402607,0.00572221127123195,-2.88610811446732
"69","17214220","Ctdsp1","227292","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",-0.616149221925675,7.61649052635879,-6.27598189793435,2.17308208787806e-05,9.09143490815466e-05,2.10859065512523
"70","17214257","Cnot9","58184","CCR4-NOT transcription complex, subunit 9",-0.41455497631056,9.58269501049845,-5.40862016817435,9.68872286306117e-05,0.000325730295581366,0.55235300410934
"71","17214293","Bcs1l","66821","BCS1-like (yeast)",-0.356663331545633,7.28245997672115,-3.48991988653405,0.00367711215085119,0.00725851034456326,-3.17194681807275
"72","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.527392255845359,7.33527286537599,-5.61224453224857,6.75778693999281e-05,0.000240102607922429,0.926564465539571
"73","17214380","Wnt6","22420","wingless-type MMTV integration site family, member 6",0.778142030673903,6.45832765485132,6.91813566232574,7.68193806027783e-06,3.74471040839093e-05,3.19564506811163
"74","17214593","Stk11ip","71728","serine/threonine kinase 11 interacting protein",-0.842813989056913,6.87862938828651,-6.66890230193773,1.14249547402881e-05,5.2369475018413e-05,2.78036151135203
"75","17214722","Mrpl44","69163","mitochondrial ribosomal protein L44",0.360938597026994,7.09104824300722,3.60735003175241,0.00291691994833925,0.00598878252587404,-2.93894651378127
"76","17214759","Rhbdd1","76867","rhomboid domain containing 1",0.261344968227498,8.8241748955325,2.59534709779049,0.0213605715290973,0.0346242381035774,-4.90761481870839
"77","17214883","Fbxo36","66153","F-box protein 36",-0.411203073535708,6.0611350186316,-3.64447122554331,0.00271129751714351,0.00562054789799543,-2.86523778067931
"78","17214892","A530040E14Rik","621875","RIKEN cDNA A530040E14 gene",1.14214108017949,7.68250184889663,8.73502841195204,5.40377871343093e-07,4.19420932195117e-06,5.97964854160705
"79","17214910","Gm2427","100039794","predicted gene 2427",1.56490730431991,7.28262780364289,10.4423082729558,6.23715698510665e-08,7.28397806974151e-07,8.24734497914743
"80","17214924","Sp140","434484","Sp140 nuclear body protein",1.6281362444175,7.32615240775468,13.590339658262,2.2286039565049e-09,5.0574114785685e-08,11.7384556447506
"81","17214948","Sp100","20684","nuclear antigen Sp100",1.63959011201598,10.0270610431128,16.7786432162645,1.42183902364398e-10,6.26340999312579e-09,14.602272289078
"82","17214983","Cab39","12283","calcium binding protein 39",-0.280471520549238,9.79499904096197,-2.20449210507545,0.0449826835055221,0.0677283882587541,-5.61503261341348
"83","17215029","2810459M11Rik","72792","RIKEN cDNA 2810459M11 gene",0.0790804517956216,6.05536553275617,0.660772496635097,0.519636538954071,0.583203916237138,-7.61356275453681
"84","17215115","Ptma","19231","prothymosin alpha",-0.282878878385752,11.8108018100796,-2.37029041544413,0.0329060575342282,0.0510858229301791,-5.32079542091656
"85","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.665028115252559,9.17088974599822,-7.06604168858242,6.09365657823285e-06,3.08076764221038e-05,3.43814727969515
"86","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",0.273026706107037,9.26493620337018,0.842938061595185,0.413634050913092,0.480434586859312,-7.4727548403646
"87","17215565","Sh3bp4","98402","SH3-domain binding protein 4",0.555077642403367,5.93686760969187,5.5074046388813,8.12931846165897e-05,0.000280869359306799,0.734553407042205
"88","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",0.564146256360631,7.03758299684023,5.74498484576983,5.35971788735485e-05,0.000196512055465991,1.16763427038083
"89","17215720","Scly","50880","selenocysteine lyase",-0.573654232258098,9.28819932625907,-5.05808993524315,0.000182517686487931,0.000559889124295541,-0.103830304711405
"90","17215788","Asb1","65247","ankyrin repeat and SOCS box-containing 1",0.384371205817853,6.83556758234506,4.20275610523978,0.00091252272421902,0.00217979411514998,-1.75916924228384
"91","17215832","Mir149","387167","microRNA 149",-0.109756927748744,5.71067953544176,-0.752419286866701,0.464439815426457,0.529085174789866,-7.54665212242177
"92","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.399590148186119,8.39793183260563,-4.20496801031149,0.00090863926849881,0.00217311690921212,-1.75481143350744
"93","17215873","Gpr35","64095","G protein-coupled receptor 35",-0.299613683543028,5.05824388319737,-3.43372354897797,0.00410870218812415,0.00799195935358823,-3.283300395067
"94","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",-0.337609687211811,6.18333334464267,-2.81868471912798,0.0138228854167645,0.0234663945967231,-4.48521380647715
"95","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",0.070670327716301,5.63959721637096,0.526183360542105,0.607113755898187,0.666523458234568,-7.69693932378356
"96","17216158","Fam174a","67698","family with sequence similarity 174, member A",-0.558267522409101,6.81688127350441,-3.22760555567627,0.00617514568427078,0.0114927921076316,-3.69028729661917
"97","17216201","Gin1","252876","gypsy retrotransposon integrase 1",-0.138754808931524,5.57635711224368,-0.96274961491297,0.352239706197508,0.418870202427406,-7.36341528480904
"98","17216339","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",0.190196979786895,8.29497875816397,1.48574040737694,0.159830684545993,0.210172438787323,-6.74745327499415
"99","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",1.2783750480186,7.87674940851073,11.029120135226,3.1635687332806e-08,4.19312838077081e-07,8.95988088262641
"100","17216478","Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8",-0.194186031679921,5.64135713051587,-1.06690169310141,0.304324927624289,0.368102289803577,-7.25812035232255
"101","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",-0.262249234419416,9.1244095719981,-2.54055887754144,0.0237465116566705,0.0379880777930876,-5.00948711270802
"102","17216809","Rab3gap1","226407","RAB3 GTPase activating protein subunit 1",-0.00129292717016227,8.34310228900096,-0.0105258013344314,0.991752423159106,0.993410594741047,-7.84365181158361
"103","17216836","R3hdm1","226412","R3H domain containing 1",-0.366549710186945,9.67882110777845,-3.90236794477915,0.00163492692688816,0.00360369654856033,-2.3532206210521
"104","17217022","Fam72a","108900","family with sequence similarity 72, member A",0.694427469554507,6.34962638438085,7.5636010784254,2.85494134965848e-06,1.66057802192271e-05,4.23268121222069
"105","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.775172961748489,8.40072764429795,7.62456830011332,2.60732988016522e-06,1.54658547644256e-05,4.32781816120755
"106","17217232","Tmem81","74626","transmembrane protein 81",-0.400286395665941,4.90003287328955,-3.24174833095166,0.0060048887251847,0.0112142420051688,-3.66245560083066
"107","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",0.124041820729923,4.87424739441591,1.16663933873573,0.263120209020677,0.32368648300675,-7.1487620295528
"108","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",0.629470711018055,9.37314486635178,6.79622856248126,9.3182539977254e-06,4.39918516157391e-05,2.99356422642518
"109","17217383","Chit1","71884","chitinase 1 (chitotriosidase)",-0.0464362814180008,4.40513996943199,-0.43384988614825,0.671102644701294,0.725214154541144,-7.743613239812
"110","17217455","Adipor1","72674","adiponectin receptor 1",-0.607663106490397,9.50191108243398,-7.11362378886015,5.65957919216289e-06,2.89787988470555e-05,3.51554069941686
"111","17217500","Kdm5b","75605","lysine (K)-specific demethylase 5B",0.842946537875361,7.35890047917937,8.14321039248882,1.22765516309749e-06,8.32691266810143e-06,5.11808457094906
"112","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.759389062106237,6.59345323299839,-5.03845050248043,0.000189200903624192,0.000577139823631636,-0.141023288088676
"113","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.518007800766178,8.53406613644574,-5.14467868417123,0.00015584958929396,0.000488589685745744,0.0596223719580253
"114","17217651","Tnnt2","21956","troponin T2, cardiac",0.919187651609439,6.41322969936826,8.05266756993392,1.39688945661553e-06,9.17627712125399e-06,4.98254486202972
"115","17217728","Kif21b","16565","kinesin family member 21B",-1.08807689456139,8.16143659807245,-7.8272271605053,1.93496259197451e-06,1.2050271193887e-05,4.64064268787498
"116","17217789","Kif14","381293","kinesin family member 14",-1.27724658351718,6.77610529429672,-11.4376152267785,2.00609061783424e-08,2.88905982967427e-07,9.43775852711516
"117","17217821","Zfp281","226442","zinc finger protein 281",0.655327731663155,7.99372469430248,6.51799733443828,1.45883191797353e-05,6.48839051267961e-05,2.5248371641802
"118","17217825","Gm19705","100503460","predicted gene, 19705",0.0906639090589776,5.00356926258535,0.887412697613543,0.390060125684848,0.456594414415382,-7.43367487612535
"119","17217854","Dennd1b","329260","DENN/MADD domain containing 1B",0.320564705886304,7.82354548426937,3.60311226299564,0.00294137523264869,0.00602422286756349,-2.94735999856693
"120","17217901","Zbtb41","226470","zinc finger and BTB domain containing 41",-0.107108939623112,8.18804630540128,-0.78923793005685,0.443321319419355,0.508410801041607,-7.51751769086493
"121","17217914","Aspm","12316","abnormal spindle microtubule assembly",-1.6229761013054,7.03047906169053,-12.115880138394,9.69134387815497e-09,1.62181120597839e-07,10.2004528748507
"122","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",-0.204389965165193,9.87586287547221,-1.51563929176666,0.152175945723454,0.201299644696227,-6.70615691356367
"123","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",5.59602510623832,10.2876696209053,29.1981609056167,8.3492053589523e-14,2.77889385030462e-11,22.1318186428393
"124","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",-0.46441231608523,8.33652319311711,-3.40839884053302,0.00431951182326896,0.00835419628074834,-3.33343818646253
"125","17218168","Trmt1l","98685","tRNA methyltransferase 1 like",0.422158294898583,8.89504461882049,3.49598028120116,0.00363338292399898,0.00719230598513779,-3.15993113628496
"126","17218186","Fam129a","63913","family with sequence similarity 129, member A",0.169364551361486,8.48631110347757,1.94388468367399,0.0725847441701837,0.103709802605192,-6.05582186729524
"127","17218209","Edem3","66967","ER degradation enhancer, mannosidase alpha-like 3",-0.527119812448424,8.23730386598242,-3.80608939526623,0.00197381292797219,0.00425823307579453,-2.5442809482519
"128","17218305","Rgs8","67792","regulator of G-protein signaling 8",0.0392187256663874,4.92666661895429,0.308083447394604,0.76261960164036,0.804659040758612,-7.7930656597269
"129","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",-1.80305622838504,7.41189953685571,-17.9672784457148,5.74710401123828e-11,3.10188289471428e-09,15.5386305501992
"130","17218366","Stx6","58244","syntaxin 6",0.561997951140306,9.70833453611609,6.21761611224899,2.39519025863885e-05,9.82848276678447e-05,2.00701811889801
"131","17218393","Tor1aip2","240832","torsin A interacting protein 2",0.89322804748028,8.32334733044775,10.1371625206644,8.98505193553255e-08,9.78717202650463e-07,7.86403767860144
"132","17218620","Rc3h1","381305","RING CCCH (C3H) domains 1",0.0848164399054951,9.1594936120321,0.840526574597373,0.414938601376138,0.481389845244857,-7.47482216286946
"133","17218682","Cenpl","70454","centromere protein L",-0.45788846696284,5.58573073578055,-3.40572121577916,0.00434242688343203,0.00839209014794881,-3.33873757732334
"134","17218736","Vamp4","53330","vesicle-associated membrane protein 4",-0.551348477473486,5.66584142690057,-3.49472229918,0.00364241670031628,0.00720664413857162,-3.162425383358
"135","17218752","Myoc","17926","myocilin",0.183848932206482,3.80777098090018,1.55075082249747,0.143584808170332,0.191159241277435,-6.65691365410957
"136","17218765","Kifap3","16579","kinesin-associated protein 3",-0.665412781664084,7.25188195685863,-7.61866020050032,2.63030020666196e-06,1.55712732590038e-05,4.31861972353701
"137","17218813","Mettl18","69962","methyltransferase like 18",-0.386043237948736,5.63785434789176,-2.88739071359391,0.012079706185166,0.0208077975144709,-4.35330103215777
"138","17218889","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",-0.709092750619721,6.70418068959915,-7.40246282540674,3.63680528605848e-06,2.01182829813263e-05,3.97891705373567
"139","17218907","Nme7","171567","NME/NM23 family member 7",-0.605405218569413,6.77970789874471,-4.83969147431023,0.000273018409542441,0.000783358856115309,-0.519835072740286
"140","17218955","Mpc2","70456","mitochondrial pyruvate carrier 2",-0.136328058182706,6.32043511702565,-1.18214873578354,0.257114827159684,0.317930842004885,-7.13103238456167
"141","17219005","Creg1","433375","cellular repressor of E1A-stimulated genes 1",-0.037887248269147,10.7885871325269,-0.30114569600594,0.767792821704953,0.809404679717468,-7.79531357400183
"142","17219079","Fam78b","226610","family with sequence similarity 78, member B",-0.761613485740675,6.46423042005171,-4.63871852704893,0.000397553202248462,0.00108162635543621,-0.907050247556973
"143","17219086","Tmco1","68944","transmembrane and coiled-coil domains 1",-0.439041795802574,9.14876896865571,-4.07205641939584,0.00117498362412724,0.00272209083222982,-2.01714779634575
"144","17219096","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",-0.825633030495577,9.62987333184927,-9.07296951780706,3.44219959469618e-07,2.88330020045214e-06,6.45330946012297
"145","17219156","3110045C21Rik","67303","RIKEN cDNA 3110045C21 gene",-0.441025590338281,4.9453444635643,-3.37169749733137,0.00464445466054006,0.00892110544126178,-3.4060434966785
"146","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.988285297818246,9.79029902117566,7.48411775449742,3.21566625958815e-06,1.82954003430129e-05,4.1079302247289
"147","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.751621926798153,4.78785495546847,4.86682097241691,0.000259612161920384,0.000752096935234536,-0.46787808543243
"148","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",0.492527010163071,8.84665243467171,4.26473266599797,0.00080988441679909,0.0019779932902745,-1.63717906839647
"149","17219299","Pfdn2","18637","prefoldin 2",0.309744646003238,8.12895357427292,3.25067875340399,0.0058998025487808,0.0110455365842955,-3.64487297583122
"150","17219308","Nectin4","71740","nectin cell adhesion molecule 4",0.429983945051361,5.90518611423769,3.16528292109987,0.00698462061542835,0.0128595150912819,-3.81272489973747
"151","17219362","F11r","16456","F11 receptor",0.885300487222882,6.93198793226058,7.16752620806423,5.20695091309898e-06,2.71495586774378e-05,3.60285078361
"152","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",0.306118205092269,4.14910337038824,3.12705458983261,0.00753255988940395,0.0137332825007362,-3.88764416710505
"153","17219418","Cd84","12523","CD84 antigen",-1.1114491051582,7.65360959534224,-8.69077662364465,5.73782017589112e-07,4.42410304681644e-06,5.91665821453368
"154","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",-0.475212319664193,7.85395220497907,-5.09317949630669,0.000171180464883372,0.00052917552379581,-0.037487691574551
"155","17219536","Kcnj10","16513","potassium inwardly-rectifying channel, subfamily J, member 10",-0.353869372899812,6.05074831653687,-3.50449543234069,0.00357282480826294,0.0070947276852182,-3.14304648207452
"156","17219546","Slamf9","98365","SLAM family member 9",0.482483534322395,7.79313804377003,5.30837018772426,0.000115930577871466,0.000380549220240619,0.366203085117816
"157","17219623","Crp","12944","C-reactive protein, pentraxin-related",0.0191200586390177,3.66961188462272,0.13614155815125,0.893675286972025,0.912874449147383,-7.83379402880116
"158","17219639","Olfr418","258645","olfactory receptor 418",-0.0795543089776567,3.73867823394736,-0.671377733899759,0.513061386084544,0.576148221936739,-7.60623441504158
"159","17219643","Aim2","383619","absent in melanoma 2",0.0426939050696244,8.91298918131156,0.400666232945038,0.694799748587808,0.745975859102071,-7.7582549911212
"160","17219662","Ifi209","236312","interferon activated gene 209",4.29733088374999,6.86917777466909,20.1557178845978,1.24251582295893e-11,1.01971401306123e-09,17.1123517377831
"161","17219670","Ifi208","100033459","interferon activated gene 208",0.470866613862687,3.80035192844751,2.91087410860883,0.0115349079859415,0.0199900589365853,-4.30803267032777
"162","17219762","Olfr414","258756","olfactory receptor 414",0.102765964475984,5.57108532142459,0.652117251685107,0.525038358508774,0.587725113196201,-7.61946244143255
"163","17219848","Exo1","26909","exonuclease 1",-1.22570076234886,7.17851704229936,-12.7103675400407,5.26526062018539e-09,9.82684622290674e-08,10.83937081669
