"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"43","17213185","Cbx3","12417","chromobox 3",-0.667148141751232,9.15489519965561,-4.61718852832264,0.000414002490154361,0.00105016634639388,-0.980534807439284
"44","17213189","Gm20257","100504501","caspase 8 pseudogene",-0.419609357434825,4.39772076052226,-2.64817884187212,0.0192801556278087,0.0305898867495238,-4.84118403229838
"45","17213192","Cflar","12633","CASP8 and FADD-like apoptosis regulator",1.31259184916679,9.47446195986631,12.1446111940193,9.40434853049811e-09,1.43928862395133e-07,10.2065530962179
"46","17213213","Casp8","12370","caspase 8",0.415762205864578,10.8894863300509,4.52822526281128,0.000489783932591211,0.00122008130567732,-1.15338326894397
"47","17213226","Stradb","227154","STE20-related kinase adaptor beta",-0.774718664021911,5.64974912633733,-8.74374465446553,5.340448797999e-07,3.80435538035815e-06,5.96306451630269
"48","17213246","Cdk15","271697","cyclin-dependent kinase 15",0.131190221767053,4.15412956179781,1.12459865904512,0.279938933157293,0.340116436533227,-7.22864987147953
"49","17213295","Nop58","55989","NOP58 ribonucleoprotein",0.354683736438359,10.2404952802578,2.84018219425278,0.0132524964837306,0.0217880643342564,-4.47647811325436
"50","17213313","Snord70","100217459","small nucleolar RNA, C/D box 70",-0.0899764735945716,10.1148793610307,-0.440014396415382,0.666739263122049,0.720144043166951,-7.77362345241667
"51","17213321","Bmpr2","12168","bone morphogenetic protein receptor, type II (serine/threonine kinase)",0.0249068365601506,9.2489135771487,0.164491795039489,0.871728867682361,0.894574793813811,-7.86210180507613
"52","17213338","Fam117b","72750","family with sequence similarity 117, member B",-0.286092507975684,7.47468185944663,-3.11541466251726,0.00770773412056128,0.0133885285927175,-3.94279223366857
"53","17213349","Carf","241066","calcium response factor",-0.512359450673192,4.80128940177988,-3.55421970846037,0.00323896438226371,0.00624746800197743,-3.07662245731947
"54","17213428","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",-0.326396925456272,8.90409098671991,-2.93697359745631,0.0109577579300965,0.018373335504956,-4.29004147408082
"55","17213446","Abi2","329165","abl-interactor 2",-0.999609946032603,7.18452039008612,-9.06160777012585,3.49408992420176e-07,2.69756349689339e-06,6.40891576663524
"56","17213462","Cd28","12487","CD28 antigen",-1.66584083064438,7.93187570020131,-11.7078586057801,1.49499892156909e-08,2.02636618532136e-07,9.72020616292723
"57","17213548","Nrp2","18187","neuropilin 2",1.03829603676781,10.9208773311577,8.72983865878399,5.44186397735472e-07,3.85824935956593e-06,5.94329612319032
"58","17213593","Snora41","100217464","small nucleolar RNA, H/ACA box 41",0.571150315641744,5.82850846283543,3.75557397050432,0.0021793729463953,0.00441848504969687,-2.67672749318824
"59","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",-0.568336164990433,4.76579856637504,-5.90649675972788,4.05592157254119e-05,0.000142432744086133,1.42675583752696
"60","17213687","Ccnyl1","227210","cyclin Y-like 1",0.0709920872335035,6.42728717554086,0.495285953700701,0.62819077415198,0.686343141401352,-7.74637581689183
"61","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",-0.158991671184923,8.015246045614,-1.67127675520293,0.117177616601827,0.156524214283511,-6.51470329199999
"62","17213880","Rpe","66646","ribulose-5-phosphate-3-epimerase",0.549193289034983,8.45044911164062,4.81391950618846,0.000286418690172002,0.000769822509116404,-0.600939447570584
"63","17214018","Gm8883","667931","predicted gene 8883",0.00478406680899379,6.34853658396589,0.0281440723237558,0.977950169407488,0.981225835692557,-7.87615204039353
"64","17214045","Tmem169","271711","transmembrane protein 169",0.214569930405392,4.88066363025916,1.52706499449097,0.149333685910689,0.194448622536609,-6.72296551664259
"65","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",-0.534003347226591,7.31760369898625,-3.38298613641803,0.00454197775634848,0.00839845331428512,-3.41599610613443
"66","17214162","Gpbar1","227289","G protein-coupled bile acid receptor 1",0.337905174115741,4.75017616655983,2.89429352258882,0.0119169929135179,0.0197740618972337,-4.37243843869071
"67","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",-0.523135722604459,6.84721433677051,-5.05895748401341,0.000182228180370797,0.000520863086164812,-0.133740663023514
"68","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.218706188553176,11.3739725014442,2.61138556557222,0.0207070716834177,0.0325521035044229,-4.91016554262565
"69","17214220","Ctdsp1","227292","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",-0.620229521871924,7.61649052635879,-6.317543077742,2.02817538078504e-05,7.89525581954722e-05,2.14981633081058
"70","17214257","Cnot9","58184","CCR4-NOT transcription complex, subunit 9",-0.437934981060824,9.58269501049845,-5.71365465684385,5.65985869555106e-05,0.00019092462525364,1.07975105140574
"71","17214293","Bcs1l","66821","BCS1-like (yeast)",-0.367265968581254,7.28245997672115,-3.59366577395108,0.00299663735869254,0.0058364286137604,-2.99831538360736
"72","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.366743294563154,7.33527286537599,-3.90269865899283,0.00163387118534215,0.00343698113461546,-2.38464763739253
"73","17214380","Wnt6","22420","wingless-type MMTV integration site family, member 6",0.725588427458017,6.45832765485132,6.45090353469388,1.62792759489606e-05,6.59872410082699e-05,2.37950313622989
"74","17214593","Stk11ip","71728","serine/threonine kinase 11 interacting protein",-0.672341535911794,6.87862938828651,-5.32001138418187,0.000113531982729104,0.000345966484501557,0.356469013756486
"75","17214722","Mrpl44","69163","mitochondrial ribosomal protein L44",0.40368007744063,7.09104824300722,4.03452374494702,0.00126380154531055,0.00274725510085468,-2.123416068179
"76","17214759","Rhbdd1","76867","rhomboid domain containing 1",0.286483632742769,8.8241748955325,2.84499246282099,0.0131280600469829,0.021619078543561,-4.4672496731955
"77","17214883","Fbxo36","66153","F-box protein 36",-0.474151675166882,6.0611350186316,-4.20238137285908,0.000913182328078603,0.00208160555343709,-1.79186600454507
"78","17214892","A530040E14Rik","621875","RIKEN cDNA A530040E14 gene",1.27772603752239,7.68250184889663,9.77197426319261,1.4067267607539e-07,1.30459752688492e-06,7.36522259697911
"79","17214910","Gm2427","100039794","predicted gene 2427",1.55242350628702,7.28262780364289,10.3590064268228,6.88493123334618e-08,7.26190546108749e-07,8.11618905931601
"80","17214924","Sp140","434484","Sp140 nuclear body protein",1.80679419497244,7.32615240775468,15.0816290015315,5.76674400385749e-10,1.54926292946682e-08,13.1268944978352
"81","17214948","Sp100","20684","nuclear antigen Sp100",1.76037778027989,10.0270610431128,18.0147162907922,5.54946025574462e-11,2.70299320261512e-09,15.5580003983847
"82","17214983","Cab39","12283","calcium binding protein 39",-0.289384572372652,9.79499904096197,-2.27454824602826,0.0394433071554813,0.0584768258273913,-5.52447930624535
"83","17215029","2810459M11Rik","72792","RIKEN cDNA 2810459M11 gene",0.124235298446185,6.05536553275617,1.03807282913167,0.317082607038944,0.379321465409407,-7.32100330349209
"84","17215115","Ptma","19231","prothymosin alpha",-0.352161188839332,11.8108018100796,-2.95081872270081,0.0106632389305142,0.017944793379975,-4.26325250195681
"85","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",-0.784521748497966,9.17088974599822,-8.33568273783575,9.35945893891229e-07,5.96516154287484e-06,5.37356163988956
"86","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",0.072847180223361,9.26493620337018,0.224907159324119,0.825347465421653,0.856367074948464,-7.8495398373335
"87","17215565","Sh3bp4","98402","SH3-domain binding protein 4",0.551182330875241,5.93686760969187,5.46875588933519,8.70568334135152e-05,0.000276541616638584,0.632083708357436
"88","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",0.500673371801521,7.03758299684023,5.09860856338202,0.000169492839381181,0.00048795367646932,-0.058767491837318
"89","17215720","Scly","50880","selenocysteine lyase",-0.532167105830158,9.28819932625907,-4.69228488260491,0.000359492617004807,0.000931942998042319,-0.835191589936621
"90","17215788","Asb1","65247","ankyrin repeat and SOCS box-containing 1",0.412360867231811,6.83556758234506,4.50879807355218,0.000508156922692361,0.00125956480093088,-1.1912207378056
"91","17215832","Mir149","387167","microRNA 149",-0.116467138235174,5.71067953544176,-0.798419952997618,0.438151016409473,0.504606447387381,-7.54288598571389
"92","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.388887758161465,8.39793183260563,-4.09234459381377,0.00112965702985126,0.00249365337724352,-2.00905009910566
"93","17215873","Gpr35","64095","G protein-coupled receptor 35",-0.303120261109678,5.05824388319737,-3.47391069205014,0.00379519412298616,0.00717482107630485,-3.2359266071245
"94","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",-0.20425844744724,6.18333334464267,-1.70534254904579,0.110524928618677,0.148498508040927,-6.46366864921719
"95","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",-0.181101494722427,5.63959721637096,-1.34841023342622,0.199240355193258,0.251188755884429,-6.96206271158678
"96","17216158","Fam174a","67698","family with sequence similarity 174, member A",-0.491839096643625,6.81688127350441,-2.84355176882825,0.0131652085779572,0.0216683419204784,-4.47001405196735
"97","17216201","Gin1","252876","gypsy retrotransposon integrase 1",-0.173272405777334,5.57635711224368,-1.20224980468603,0.249489517077235,0.306855203615216,-7.14056080702666
"98","17216339","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",0.24383970171192,8.29497875816397,1.90477523965973,0.0778629135896909,0.108356960584399,-6.15201531802412
"99","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",1.48545011100297,7.87674940851073,12.8156504263201,4.73801993658509e-09,8.62780469303382e-08,10.9252322578505
"100","17216478","Serpinb8","20725","serine (or cysteine) peptidase inhibitor, clade B, member 8",-0.193916455782732,5.64135713051587,-1.06542058254654,0.30497101115117,0.36703120285389,-7.29248911481143
"101","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",-0.244920138463163,9.1244095719981,-2.37268197727558,0.0327567220494161,0.0493699425907049,-5.34905876916949
"102","17216809","Rab3gap1","226407","RAB3 GTPase activating protein subunit 1",0.0137987077493253,8.34310228900096,0.112336146840389,0.912174452056062,0.928131308129732,-7.86982191719152
"103","17216836","R3hdm1","226412","R3H domain containing 1",-0.403577344251213,9.67882110777845,-4.29657219110011,0.000761840614550933,0.00179057949069229,-1.60652168515118
"104","17217022","Fam72a","108900","family with sequence similarity 72, member A",0.831501532826215,6.34962638438085,9.05659146005755,3.51726356715188e-07,2.70806571789366e-06,6.40196807562213
"105","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.732795146534378,8.40072764429795,7.20774191109588,4.89420796645373e-06,2.39748159664957e-05,3.6375328590261
"106","17217232","Tmem81","74626","transmembrane protein 81",-0.442791211657964,4.90003287328955,-3.58597665794816,0.00304239248670274,0.00590825717595984,-3.01358193981254
"107","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",0.243717849728964,4.87424739441591,2.29221749062332,0.0381512045703093,0.0568157541499114,-5.49313571814955
"108","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",0.694339956247246,9.37314486635178,7.49660462372835,3.15594881799404e-06,1.66961741376644e-05,4.09759111197495
"109","17217383","Chit1","71884","chitinase 1 (chitotriosidase)",0.0265314553056459,4.40513996943199,0.247880935169796,0.807876575262419,0.84305670830816,-7.84374722648337
"110","17217455","Adipor1","72674","adiponectin receptor 1",-0.612927308644839,9.50191108243398,-7.17524930680789,5.14529439345371e-06,2.49396915139006e-05,3.58509747806946
"111","17217500","Kdm5b","75605","lysine (K)-specific demethylase 5B",0.764014295695429,7.35890047917937,7.38069245577348,3.7586587949747e-06,1.91970373748452e-05,3.91429417490296
"112","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.764967048274575,6.59345323299839,-5.07545973610666,0.000176811192982585,0.000507073172407212,-0.102515921007357
"113","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.536179077290255,8.53406613644574,-5.32514967101607,0.000112489771938188,0.000343143647787778,0.366035674685795
"114","17217651","Tnnt2","21956","troponin T2, cardiac",0.959576826669212,6.41322969936826,8.406502393118,8.47948823951937e-07,5.51581042811732e-06,5.47728407720009
"115","17217728","Kif21b","16565","kinesin family member 21B",-1.23422769686115,8.16143659807245,-8.87858257022705,4.45490867703989e-07,3.2667512710093e-06,6.15359507147772
"116","17217789","Kif14","381293","kinesin family member 14",-1.38411107536391,6.77610529429672,-12.3945760477519,7.25821700546774e-09,1.17842759023732e-07,10.4781997805643
"117","17217821","Zfp281","226442","zinc finger protein 281",0.874686672597024,7.99372469430248,8.6997774166935,5.66814357326169e-07,3.98379494662146e-06,5.90048549597006
"118","17217825","Gm19705","100503460","predicted gene, 19705",0.224387608317797,5.00356926258535,2.19629194102821,0.0456767627080019,0.0669724633831716,-5.66194583140676
"119","17217854","Dennd1b","329260","DENN/MADD domain containing 1B",0.469600688088133,7.82354548426937,5.27826041635931,0.000122382521566585,0.000369553269508777,0.278615798405164
"120","17217901","Zbtb41","226470","zinc finger and BTB domain containing 41",-0.0506185653221856,8.18804630540128,-0.372985596327468,0.714825292678561,0.765145315068297,-7.80245568086173
"121","17217914","Aspm","12316","abnormal spindle microtubule assembly",-1.46426180348731,7.03047906169053,-10.9310423536191,3.53638831055588e-08,4.21202830388475e-07,8.81617507963891
"122","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",-0.240597447077402,9.87586287547221,-1.78413330612652,0.096394860458044,0.131101386834084,-6.34309750918171
"123","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",5.70507413080711,10.2876696209053,29.7671417278097,6.42191186460856e-14,2.13742633227055e-11,22.397034806574
"124","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",-0.49720699746053,8.33652319311711,-3.64908443413969,0.00268678964634855,0.00530714037958264,-2.88825781824573
"125","17218168","Trmt1l","98685","tRNA methyltransferase 1 like",0.541215499408411,8.89504461882049,4.48191765192434,0.000534757650579356,0.00131354370013158,-1.24362698557805
"126","17218186","Fam129a","63913","family with sequence similarity 129, member A",0.298751505038226,8.48631110347757,3.42892577106559,0.00414783059559316,0.00773891407605065,-3.3250623518696
"127","17218209","Edem3","66967","ER degradation enhancer, mannosidase alpha-like 3",-0.534454341081764,8.23730386598242,-3.85904864853536,0.00177939864376649,0.00370280558346823,-2.47126221873656
"128","17218305","Rgs8","67792","regulator of G-protein signaling 8",-0.0115481488439393,4.92666661895429,-0.0907167034730059,0.929021189351168,0.943190297475487,-7.87217080479801
"129","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",-1.54381559418195,7.41189953685571,-15.3839709559963,4.44859678471884e-10,1.28330000851608e-08,13.3973689922591
"130","17218366","Stx6","58244","syntaxin 6",0.443613796565382,9.70833453611609,4.90788317563146,0.000240604695775513,0.00066213262856734,-0.421015570437861
"131","17218393","Tor1aip2","240832","torsin A interacting protein 2",0.986978084288992,8.32334733044775,11.2011230200341,2.60713019418254e-08,3.24052219778996e-07,9.13636192383321
"132","17218620","Rc3h1","381305","RING CCCH (C3H) domains 1",0.185880721525248,9.1594936120321,1.84206842825977,0.0870525822758788,0.119655254130516,-6.25227789952462
"133","17218682","Cenpl","70454","centromere protein L",-0.484036967685031,5.58573073578055,-3.60021072598911,0.00295823881091397,0.00577666516172933,-2.98531974864588
"134","17218736","Vamp4","53330","vesicle-associated membrane protein 4",-0.556137235280285,5.66584142690057,-3.52507584031877,0.00343062673603034,0.00656431963448029,-3.13445525426348
"135","17218752","Myoc","17926","myocilin",0.13954283875189,3.80777098090018,1.17703251996639,0.259084089998048,0.31696401535191,-7.16969596713881
"136","17218765","Kifap3","16579","kinesin-associated protein 3",-0.616072330798806,7.25188195685863,-7.05373548062652,6.21154370708714e-06,2.92788027924147e-05,3.38776241742183
"137","17218813","Mettl18","69962","methyltransferase like 18",-0.451070345007771,5.63785434789176,-3.37375764505941,0.0046255813616522,0.00853986377123523,-3.43425018065343
"138","17218889","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",-0.879603502905096,6.70418068959915,-9.18248314576893,2.9819980379782e-07,2.38202003273699e-06,6.57548677646282
"139","17218907","Nme7","171567","NME/NM23 family member 7",-0.667433436116626,6.77970789874471,-5.33555346297838,0.000110409954829878,0.00033817282177188,0.385395930794653
"140","17218955","Mpc2","70456","mitochondrial pyruvate carrier 2",-0.183900895305488,6.32043511702565,-1.59466960648328,0.133423692248938,0.175563659183701,-6.6269430125744
"141","17219005","Creg1","433375","cellular repressor of E1A-stimulated genes 1",-0.0900794811481642,10.7885871325269,-0.715994148044486,0.48593418005744,0.550937572707753,-7.60705016638426
"142","17219079","Fam78b","226610","family with sequence similarity 78, member B",-0.677284430009339,6.46423042005171,-4.12510005716448,0.00106021780485455,0.002364506616193,-1.94433209933042
"143","17219086","Tmco1","68944","transmembrane and coiled-coil domains 1",-0.523858573444471,9.14876896865571,-4.85872116788021,0.000263541774414408,0.000716044793885132,-0.515036211180078
"144","17219096","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",-0.901582224356577,9.62987333184927,-9.90758331758352,1.18923745608561e-07,1.13642775557412e-06,7.54175771321971
"145","17219156","3110045C21Rik","67303","RIKEN cDNA 3110045C21 gene",-0.573532023512771,4.9453444635643,-4.38472626233351,0.000643520616634538,0.00154150670714303,-1.43359899793462
"146","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",1.1078894037213,9.79029902117566,8.38985946134658,8.67809213095041e-07,5.60846277848154e-06,5.45296285502342
"147","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.597852514841253,4.78785495546847,3.8711499144742,0.00173777884930943,0.00362627415054434,-2.44724523090977
"148","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",0.618210732372324,8.84665243467171,5.35301303363212,0.00010700918601588,0.000329102686561159,0.417856241591704
"149","17219299","Pfdn2","18637","prefoldin 2",0.274312432964472,8.12895357427292,2.87882812225541,0.0122845801189883,0.0203306407438836,-4.40222385185854
"150","17219308","Nectin4","71740","nectin cell adhesion molecule 4",0.605855388206362,5.90518611423769,4.45994259789598,0.000557568222330754,0.00135898747761739,-1.28651405827508
"151","17219362","F11r","16456","F11 receptor",0.972484852590945,6.93198793226058,7.87338397356631,1.80917647221679e-06,1.04662973731718e-05,4.68146465148552
"152","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",0.395918934661584,4.14910337038824,4.04438580012572,0.00123981928838743,0.0027000208494108,-2.10389903100632
"153","17219418","Cd84","12523","CD84 antigen",-1.07449601359878,7.65360959534224,-8.40182856223047,8.53477107395459e-07,5.53374605022316e-06,5.47045729711317
"154","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",-0.4754855158776,7.85395220497907,-5.09610752930377,0.000170268127485622,0.000489715003248374,-0.063491164656619
"155","17219536","Kcnj10","16513","potassium inwardly-rectifying channel, subfamily J, member 10",-0.398236941836277,6.05074831653687,-3.94388339464939,0.0015076799985629,0.00320415426441657,-2.3029711920198
"156","17219546","Slamf9","98365","SLAM family member 9",0.609689163468568,7.79313804377003,6.70790928374458,1.07308659452769e-05,4.64513134957758e-05,2.81534804393505
"157","17219623","Crp","12944","C-reactive protein, pentraxin-related",0.00571257450889995,3.66961188462272,0.0406755444311077,0.968137139488142,0.973499429787422,-7.87569028411526
"158","17219639","Olfr418","258645","olfactory receptor 418",0.0356691485142346,3.73867823394736,0.301020427521363,0.767886336369087,0.810358823531302,-7.82821407568316
"159","17219643","Aim2","383619","absent in melanoma 2",0.202890629508932,8.91298918131156,1.9040522082162,0.077963683544841,0.108447906757858,-6.15318264467434
"160","17219662","Ifi209","236312","interferon activated gene 209",4.65163469854267,6.86917777466909,21.8175046842604,4.29541527472896e-12,4.02091139232832e-10,18.1858824302127
"161","17219670","Ifi208","100033459","interferon activated gene 208",0.69424255567576,3.80035192844751,4.29177312834566,0.000768890441356755,0.00180431752219676,-1.61595115084624
"162","17219762","Olfr414","258756","olfactory receptor 414",0.214773495393121,5.57108532142459,1.36287828625689,0.194745612057795,0.246091744745465,-6.94352962369214
"163","17219848","Exo1","26909","exonuclease 1",-1.26885451294327,7.17851704229936,-13.1578666749315,3.37946147777851e-09,6.48921593377277e-08,11.2791525825856
